uri,label_de,label_es
https://d-nb.info/gnd/4245780-4,"Hameln-Pyrmont <Kreis, Motiv>",Hameln-Pyrmont
https://d-nb.info/gnd/1135499438,Hamer-Sprache,lengua hamer
https://d-nb.info/gnd/7847798-0,Hamidiye <Schiff>,Hamidiye
https://d-nb.info/gnd/4376155-0,Hamilton-Formalismus,formalismo de Hamilton
https://d-nb.info/gnd/4323257-7,Hamilton-Funktion,función de Hamilton
https://d-nb.info/gnd/4289066-4,Hamilton-Gleichungen,ecuaciones de Hamilton
https://d-nb.info/gnd/4340008-5,Hamilton-Gruppe,grupo de Hamilton
https://d-nb.info/gnd/4158953-1,Hamilton-Hopf-Verzweigung,bifurcación de Hamilton-Hopf
https://d-nb.info/gnd/4158954-3,Hamilton-Jacobi-Differentialgleichung,ecuación diferencial de Hamilton-Jacobi
https://d-nb.info/gnd/4278207-7,Hamilton-Jacobi-Theorie,teoría de Hamilton-Jacobi
https://d-nb.info/gnd/4504638-4,Hamilton-Kreis,ciclo hamiltoniano
https://d-nb.info/gnd/4072278-8,Hamilton-Operator,operador de Hamilton
https://d-nb.info/gnd/4158956-7,Hamiltonscher Graph,grafo hamiltoniano
https://d-nb.info/gnd/4158958-0,Hamiltonsches Prinzip,principio de Hamilton
https://d-nb.info/gnd/4139943-2,Hamiltonsches System,sistema hamiltoniano
https://d-nb.info/gnd/4529857-9,Haminaea hydatis,Haminaea hydatis
https://d-nb.info/gnd/4365305-4,Hamiten,hamitas
https://d-nb.info/gnd/4133127-8,Hamitensprachen,lenguas hamíticas
https://d-nb.info/gnd/1043028552,Hamitentheorie,teoría hamítica
https://d-nb.info/gnd/4110088-8,Hamitosemitische Sprachen,lenguas hamitosemíticas
https://d-nb.info/gnd/7645896-9,Hamlet-Schrift,tipografía Hamlet
https://d-nb.info/gnd/4158961-0,Hamletsage,sierra de Hamlet
https://d-nb.info/gnd/4241489-1,"Hamm <Westfalen, Motiv>",Hamm
https://d-nb.info/gnd/4257749-4,Hamm <Westfalen> / Hafen / Jubiläum <1989>,Hamm / puerto / aniversario
https://d-nb.info/gnd/4542110-9,Hamm Museum for the Saving of Humanity,Museo de Hamm para la Salvación de la Humanidad
https://d-nb.info/gnd/4311646-2,Hammam,hammam
https://d-nb.info/gnd/4158962-2,Hammel,carnero
https://d-nb.info/gnd/4651289-5,Hammelburg <Motiv>,Hammelburg
https://d-nb.info/gnd/4333189-0,Hammelfleisch,carne de carnero
https://d-nb.info/gnd/4023175-6,Hammer,martillo
https://d-nb.info/gnd/4592060-6,Hammer und Sichel,martillo y hoz
https://d-nb.info/gnd/7646380-1,Hammer-Minuskel,minúscula de Hammer
https://d-nb.info/gnd/7645780-1,Hammer-Unziale,uncial de Hammer
https://d-nb.info/gnd/4613352-5,Hammerflügel,ala de martillo
https://d-nb.info/gnd/1060469928,Hammerhaie <Familie>,tiburones martillo
https://d-nb.info/gnd/1159593698,Hammerherr,señor del martillo
https://d-nb.info/gnd/4271971-9,Hammerklavier,piano de martillos
https://d-nb.info/gnd/7663285-4,Hammerkopf,cabeza de martillo
https://d-nb.info/gnd/7846762-7,Hammerkopf <Zoologie>,cabeza de martillo
https://d-nb.info/gnd/4432384-0,Hammerkopf-Ribozym,ribozima cabeza de martillo
https://d-nb.info/gnd/1159593493,Hammermeister,maestro martillero
https://d-nb.info/gnd/4329581-2,Hammermühle,molino de martillos
https://d-nb.info/gnd/4403025-3,Hammerschlaglack,pintura martillada
https://d-nb.info/gnd/1209068664,Hammerschloss,castillo de Hammer
https://d-nb.info/gnd/4426462-8,Hammerstein-Integralgleichung,ecuación integral de Hammerstein
https://d-nb.info/gnd/7607693-3,Hammerstein-Modell,modelo de Hammerstein
https://d-nb.info/gnd/4336988-1,Hammerstein-Operator,operador de Hammerstein
https://d-nb.info/gnd/4023186-0,Hammerwerk,martinete
https://d-nb.info/gnd/4158964-6,Hammerwurf,lanzamiento de martillo
https://d-nb.info/gnd/4268695-7,Hammerzehe,dedo en martillo
https://d-nb.info/gnd/4158965-8,Hammett-Gleichung,ecuación de Hammett
https://d-nb.info/gnd/4783883-8,Hamming-Abstand,distancia de Hamming
https://d-nb.info/gnd/4736681-3,Hamming-Graph,grafo de Hamming
https://d-nb.info/gnd/4504965-8,Hammondorgel,órgano Hammond
https://d-nb.info/gnd/1245584847,Hammsche Keut,Keut de Hamm
https://d-nb.info/gnd/1162069104,hamon,hamon
https://d-nb.info/gnd/4279212-5,Hampelmann,títere de resorte
https://d-nb.info/gnd/4593733-3,Hampelmann <Motiv>,títere de resorte
https://d-nb.info/gnd/4289236-3,Hampshire-Schwein,cerdo de Hampshire
https://d-nb.info/gnd/1057805831,"Hampton Court <Hereford, Motiv>",Hampton Court
https://d-nb.info/gnd/1105495000,"Hampton Court <London, Motiv>",Hampton Court
https://d-nb.info/gnd/7677348-6,Hampton Court Conference,Conferencia de Hampton Court
https://d-nb.info/gnd/4437481-1,Hamsa <Schrift>,hamsa
https://d-nb.info/gnd/4814268-2,Hamsa <Symbol>,hamsa
https://d-nb.info/gnd/4023196-3,Hamster,hámster
https://d-nb.info/gnd/7618588-6,Hamster <Unterfamilie>,hámster
https://d-nb.info/gnd/4120422-0,Hamsterhaltung,cría de hámsteres
https://d-nb.info/gnd/4379506-7,Hamsterkrankheit,enfermedad del hámster
https://d-nb.info/gnd/1025795512,Hamtai,hamtai
https://d-nb.info/gnd/4459179-2,Hamtai-Sprache,lengua hamtai
https://d-nb.info/gnd/4252338-2,Han <Daimiat>,Han
https://d-nb.info/gnd/4456147-7,Han <Volk>,Han
https://d-nb.info/gnd/4252163-4,Han'gŭl,han'gŭl
https://d-nb.info/gnd/7849081-9,Hana-Matsuri,Hana-Matsuri
https://d-nb.info/gnd/1194116191,Hanafuda,hanafuda
https://d-nb.info/gnd/4770341-6,Hanahan,Hanahan
https://d-nb.info/gnd/4565209-0,Hanaken,Hanaken
https://d-nb.info/gnd/4329993-3,Hanakisch,hanakí
https://d-nb.info/gnd/7678984-6,Hanau / Belagerung,Hanau / asedio
https://d-nb.info/gnd/4158967-1,Hanbaliten,hanbalitas
https://d-nb.info/gnd/4283485-5,Hanbo-jitsu,hanbo-jitsu
https://d-nb.info/gnd/4303456-1,Hancockia,Hancockia
https://d-nb.info/gnd/4316134-0,Hancocksches Organ,órgano de Hancock
https://d-nb.info/gnd/4023207-4,Hand,mano
https://d-nb.info/gnd/4192716-3,Hand <Motiv>,Mano
https://d-nb.info/gnd/1245945238,Hand <Wort>,mano
https://d-nb.info/gnd/4120424-4,Hand Gottes,mano de Dios
https://d-nb.info/gnd/4158969-5,Hand wahre Hand,mano verdadera de mano
https://d-nb.info/gnd/4158968-3,Hand- und Spanndienste,servicios manuales y de tiro
https://d-nb.info/gnd/4258177-1,Hand-Akupressur,acupresión manual
https://d-nb.info/gnd/4140865-2,Hand-Arm-System,sistema mano-brazo
https://d-nb.info/gnd/7607218-6,Handa,Handa
https://d-nb.info/gnd/4831826-7,Handabhacken,amputación de la mano
https://d-nb.info/gnd/7510064-2,Handakupunktur,acupuntura manual
https://d-nb.info/gnd/4125399-1,Handantrieb,accionamiento manual
https://d-nb.info/gnd/4158971-3,Handarbeit,trabajo manual
https://d-nb.info/gnd/4072285-5,Handarbeiten,Labores de aguja
https://d-nb.info/gnd/4605138-7,Handarbeiten <Motiv>,labores manuales
https://d-nb.info/gnd/4023211-6,Handarbeitsunterricht,clase de labores manuales
https://d-nb.info/gnd/4741536-8,Handatlas,atlas de mano
https://d-nb.info/gnd/4263353-9,Handauflegen,imposición de manos
https://d-nb.info/gnd/7531539-7,Handaufzucht,cría manual
https://d-nb.info/gnd/4158970-1,Handänderungssteuer,impuesto sobre transmisiones manuales
https://d-nb.info/gnd/4192837-4,Handänderungssteuerrecht,derecho del impuesto sobre transmisiones manuales
https://d-nb.info/gnd/4023214-1,Handball,Balonmano
https://d-nb.info/gnd/7572341-4,Handball <Motiv>,balonmano
https://d-nb.info/gnd/4612998-4,Handball-Pyramide,pirámide de balonmano
https://d-nb.info/gnd/4158974-9,Handballspieler,jugador de balonmano
https://d-nb.info/gnd/1112222936,Handballspielerin,jugadora de balonmano
https://d-nb.info/gnd/4158975-0,Handballtrainer,entrenador de balonmano
https://d-nb.info/gnd/4397709-1,Handballverein,club de balonmano
https://d-nb.info/gnd/1375437410,Handbesen,escoba de mano
https://d-nb.info/gnd/4496354-3,Handbibliothek,biblioteca de mano
https://d-nb.info/gnd/7846305-1,Handbriefwaage,balanza epistolar de mano
https://d-nb.info/gnd/4158977-4,Handbuch,compendio
https://d-nb.info/gnd/4206470-3,Handbuchbinderei,encuadernación manual
https://d-nb.info/gnd/7622080-1,Handchirurg,cirujano de la mano
https://d-nb.info/gnd/4023219-0,Handchirurgie,cirugía de la mano
https://d-nb.info/gnd/4302215-7,Handdeformität,deformidad de la mano
https://d-nb.info/gnd/4679410-4,Handdruck,impresión manual
https://d-nb.info/gnd/7562263-4,Handeinband,Encuadernación artesanal
https://d-nb.info/gnd/4023222-0,Handel,Comercio
https://d-nb.info/gnd/4221403-8,Handel <Motiv>,comercio
https://d-nb.info/gnd/4158978-6,Handeln auf eigene Gefahr,actuar por cuenta y riesgo propios
https://d-nb.info/gnd/4158979-8,Handeln für einen anderen,actuar por otro
https://d-nb.info/gnd/4225611-2,Handeln unter fremdem Namen,actuar bajo nombre ajeno
https://d-nb.info/gnd/4314618-1,Handeln wider besseres Wissen,actuar contra el propio conocimiento
https://d-nb.info/gnd/1172153671,Handelndenhaftung,responsabilidad del actuante
https://d-nb.info/gnd/4158980-4,Handelsabkommen,Tratados comerciales
https://d-nb.info/gnd/4684156-8,Handelsablenkung,desviación del comercio
https://d-nb.info/gnd/4804080-0,Handelsakademie,academia de comercio
https://d-nb.info/gnd/4158981-6,Handelsbank,banco comercial
https://d-nb.info/gnd/7502566-8,Handelsberuf,profesión comercial
https://d-nb.info/gnd/4023226-8,Handelsbetrieb,empresa comercial
https://d-nb.info/gnd/4120425-6,Handelsbetriebslehre,teoría de la empresa comercial
https://d-nb.info/gnd/4023231-1,Handelsbilanz,balanza comercial
https://d-nb.info/gnd/4023232-3,Handelsbilanz <Außenhandel>,balanza comercial
https://d-nb.info/gnd/4158985-3,Handelsbrauch,uso comercial
https://d-nb.info/gnd/4158986-5,Handelsbuch,libro comercial
https://d-nb.info/gnd/7506160-0,Handelscontrolling,control de gestión comercial
https://d-nb.info/gnd/4158987-7,Handelsdünger,fertilizante comercial
https://d-nb.info/gnd/4258805-4,Handelsfachpacker,embalador especializado en comercio
https://d-nb.info/gnd/4129423-3,Handelsfachwirt,especialista en comercio
https://d-nb.info/gnd/7637845-7,Handelsfachwirtin,especialista en comercio (mujer)
https://d-nb.info/gnd/4158988-9,Handelsflotte,Marina mercante
https://d-nb.info/gnd/4303227-8,Handelsforschung,investigación comercial
https://d-nb.info/gnd/4158989-0,Handelsfunktion,función comercial
https://d-nb.info/gnd/4360539-4,Handelsgebäude,edificio comercial
https://d-nb.info/gnd/4158991-9,Handelsgeografie,geografía comercial
https://d-nb.info/gnd/4158992-0,Handelsgericht,tribunal mercantil
https://d-nb.info/gnd/4158993-2,Handelsgeschäft,operación comercial
https://d-nb.info/gnd/4138897-5,Handelsgesellschaft,sociedad comercial
https://d-nb.info/gnd/4158994-4,Handelsgewinn,beneficio comercial
https://d-nb.info/gnd/4158995-6,Handelsgut,mercancía
https://d-nb.info/gnd/4023242-6,Handelshemmnis,barrera comercial
https://d-nb.info/gnd/4158996-8,Handelskammer,cámara de comercio
https://d-nb.info/gnd/4206450-8,Handelskapital,capital comercial
https://d-nb.info/gnd/4158998-1,Handelskauf,compraventa mercantil
https://d-nb.info/gnd/4158999-3,Handelskette,cadena de tiendas
https://d-nb.info/gnd/7505248-9,Handelskette <Absatzweg>,cadena comercial
https://d-nb.info/gnd/4209252-8,Handelsklasse,clase comercial
https://d-nb.info/gnd/4159001-6,Handelsklausel,cláusula comercial
https://d-nb.info/gnd/4462888-2,Handelskolonie,colonia comercial
https://d-nb.info/gnd/4159002-8,Handelskompanie,compañía privilegiada
https://d-nb.info/gnd/4455077-7,Handelskredit,crédito comercial
https://d-nb.info/gnd/4159004-1,Handelskrieg,guerra comercial
https://d-nb.info/gnd/4159005-3,Handelslehrer,profesor de comercio
https://d-nb.info/gnd/4499504-0,Handelslehrerin,profesora de comercio
https://d-nb.info/gnd/4159007-7,Handelsmakler,corredor de comercio
https://d-nb.info/gnd/4023246-3,Handelsmarke,Marcas comerciales
https://d-nb.info/gnd/4159008-9,Handelsmonopol,Monopolio comercial
https://d-nb.info/gnd/4613158-9,Handelsniederlassung,factoría
https://d-nb.info/gnd/4225281-7,Handelsökonomie,Economía comercial
https://d-nb.info/gnd/4293442-4,Handelspanel,panel comercial
https://d-nb.info/gnd/4159009-0,Handelspapier,documento comercial
https://d-nb.info/gnd/4132953-3,Handelsplatz,centro de negociación
https://d-nb.info/gnd/4023248-7,Handelspolitik,política comercial
https://d-nb.info/gnd/4023249-9,Handelsrecht,Derecho mercantil
https://d-nb.info/gnd/4135402-3,Handelsregister,registro mercantil
https://d-nb.info/gnd/4135403-5,Handelsregistereintragung,inscripción en el registro mercantil
https://d-nb.info/gnd/4327435-3,Handelsreise,viaje comercial
https://d-nb.info/gnd/4159011-9,Handelsrichter,juez mercantil
https://d-nb.info/gnd/1048712087,Handelssaal,sala de operaciones
https://d-nb.info/gnd/4159012-0,Handelssache,asunto mercantil
https://d-nb.info/gnd/4132606-4,Handelsschiedsgerichtsbarkeit,arbitraje mercantil
https://d-nb.info/gnd/4159013-2,Handelsschiff,buque mercante
https://d-nb.info/gnd/4132506-0,Handelsschifffahrt,Navegación mercante
https://d-nb.info/gnd/4782221-1,Handelsschifffahrt <Motiv>,navegación mercante
https://d-nb.info/gnd/4136121-0,Handelsschule,escuela de comercio
https://d-nb.info/gnd/4159014-4,Handelsspanne,margen comercial
https://d-nb.info/gnd/4125402-8,Handelsstadt,ciudad comercial
https://d-nb.info/gnd/4272524-0,Handelsstatistik,estadística comercial
https://d-nb.info/gnd/4023257-8,Handelsstraße,ruta comercial
https://d-nb.info/gnd/4501703-7,Handelssystem,Sistema de negociación
https://d-nb.info/gnd/4224170-4,Handelsüblichkeit,carácter comercial habitual
https://d-nb.info/gnd/4288714-8,Handelsvermittlung,intermediación comercial
https://d-nb.info/gnd/4159016-8,Handelsvertrag,Tratados comerciales
https://d-nb.info/gnd/4023260-8,Handelsvertreter,representante comercial
https://d-nb.info/gnd/4023263-3,Handelsvertretervertrag,contrato de representación comercial
https://d-nb.info/gnd/4159023-5,Handelsvertretung,representación comercial
https://d-nb.info/gnd/4377483-0,Handelsvolumen,volumen comercial
https://d-nb.info/gnd/4442179-5,Handelsware,mercancía
https://d-nb.info/gnd/7578445-2,Handelsware <Motiv>,mercancía comercial
https://d-nb.info/gnd/7504661-1,Handelswerbung,publicidad comercial
https://d-nb.info/gnd/4368843-3,Handelswert,valor comercial
https://d-nb.info/gnd/4159024-7,Handelswissenschaft,ciencia del comercio
https://d-nb.info/gnd/4289224-7,Handen,manos
https://d-nb.info/gnd/1199046051,Handexemplar,ejemplar de mano
https://d-nb.info/gnd/4719758-4,Handfahrgerät,dispositivo manual
https://d-nb.info/gnd/4408974-0,Handfeste,sólido a mano
https://d-nb.info/gnd/4123335-9,Handfeuerwaffe,arma de fuego portátil
https://d-nb.info/gnd/4159025-9,Handfilter,filtro manual
https://d-nb.info/gnd/4159026-0,Handformerei,moldeo manual
https://d-nb.info/gnd/4315393-8,Handgeld,pago inicial
https://d-nb.info/gnd/4128709-5,Handgelenk,muñeca
https://d-nb.info/gnd/4307223-9,Handgelenkkrankheit,enfermedad de la muñeca
https://d-nb.info/gnd/4240560-9,Handgelenkschutz,protección para la muñeca
https://d-nb.info/gnd/4293451-5,Handgelenksensor,sensor de muñeca
https://d-nb.info/gnd/4204485-6,Handgelenkverletzung,lesión de muñeca
https://d-nb.info/gnd/4306550-8,Handgemachte Keramik,cerámica hecha a mano
https://d-nb.info/gnd/4159027-2,Handgerät,dispositivo portátil
https://d-nb.info/gnd/4159028-4,Handgeschicklichkeit,destreza manual
https://d-nb.info/gnd/4739026-8,Handgeste,Gesto con la mano
https://d-nb.info/gnd/4444708-5,Handgezeichnete Karte,mapa dibujado a mano
https://d-nb.info/gnd/4507643-1,Handglocke,campana de mano
https://d-nb.info/gnd/4507644-3,Handglockenspiel,carrillón de mano
https://d-nb.info/gnd/4278373-2,Handgranate,granada de mano
https://d-nb.info/gnd/7756829-1,Handgreiflichkeit,agresión física
https://d-nb.info/gnd/7756830-8,Handgreiflichkeiten <Motiv>,agresiones físicas
https://d-nb.info/gnd/4194532-3,Handgymnastik,gimnasia de manos
https://d-nb.info/gnd/4376596-8,Handhabung,manejo
https://d-nb.info/gnd/4135473-4,Handhabungsgerät,dispositivo de manipulación
https://d-nb.info/gnd/4129683-7,Handhabungstechnik,técnica de manipulación
https://d-nb.info/gnd/4159029-6,Handharmonika,armónica
https://d-nb.info/gnd/4806187-6,Handharmonikaspiel,interpretación de armónica
https://d-nb.info/gnd/1348741937,Handicap-Prinzip,principio del hándicap
https://d-nb.info/gnd/7700541-7,Handirk <Familienname>,Handirk
https://d-nb.info/gnd/4514637-8,Handkäse,queso de mano
https://d-nb.info/gnd/4545505-3,Handknochen,huesos de la mano
https://d-nb.info/gnd/4699769-6,Handkolorierung,coloreado a mano
https://d-nb.info/gnd/4286914-6,Handkommunion,comunión en la mano
https://d-nb.info/gnd/4023276-1,Handkrankheit,enfermedad de la mano
https://d-nb.info/gnd/4159030-2,Handkurbelergometrie,ergometría con manivela manual
https://d-nb.info/gnd/4707006-7,Handkuss,besamanos
https://d-nb.info/gnd/4701916-5,Handlauf,pasamanos
https://d-nb.info/gnd/4072291-0,Handlesekunst,quiromancia
https://d-nb.info/gnd/4725298-4,Handlesekunst <Motiv>,quiromancia
https://d-nb.info/gnd/7674921-6,Handley Page Marathon,Handley Page Marathon
https://d-nb.info/gnd/4385104-6,Handlinie,línea de la mano
https://d-nb.info/gnd/4023277-3,Handlung,acción
https://d-nb.info/gnd/4159031-4,Handlung <Literatur>,Argumento
https://d-nb.info/gnd/1329881702,Handlung <Motiv>,acción
https://d-nb.info/gnd/4231941-9,Handlungsalternative,alternativa de acción
https://d-nb.info/gnd/4159033-8,Handlungseinheit,unidad de acción
https://d-nb.info/gnd/4193420-9,Handlungserklärung,declaración de intenciones
https://d-nb.info/gnd/4159035-1,Handlungsfähigkeit,capacidad de actuar
https://d-nb.info/gnd/4581735-2,Handlungsfreiheit,libertad de acción
https://d-nb.info/gnd/1056072865,Handlungsfreiheit <Motiv>,libertad de acción
https://d-nb.info/gnd/4159036-3,Handlungsgehilfe,ayudante administrativo
https://d-nb.info/gnd/4159037-5,Handlungshaftung,responsabilidad por actos
https://d-nb.info/gnd/4125926-9,Handlungskompetenz,Capacidad de actuación
https://d-nb.info/gnd/4140940-1,Handlungslogik,lógica de la acción
https://d-nb.info/gnd/4159038-7,Handlungsmehrheit,pluralidad de acciones
https://d-nb.info/gnd/4125440-5,Handlungsorientierter Unterricht,Aprendizaje activo
https://d-nb.info/gnd/4139726-5,Handlungsorientiertes Lernen,Aprendizaje orientado a la acción
https://d-nb.info/gnd/4113843-0,Handlungsorientierung,Orientación a la acción
https://d-nb.info/gnd/4199421-8,Handlungsregulation,Regulación de la acción
https://d-nb.info/gnd/4191442-9,Handlungsreisender,Viajante de comercio
https://d-nb.info/gnd/4409479-6,Handlungsreisender <Motiv>,Viajante de comercio
https://d-nb.info/gnd/4159039-9,Handlungssatz,Oración de acción
https://d-nb.info/gnd/4159040-5,Handlungsschema,Esquema de acción
https://d-nb.info/gnd/4127505-6,Handlungsspielraum,Margen de maniobra
https://d-nb.info/gnd/4534854-6,Handlungsstil,Estilo de acción
https://d-nb.info/gnd/4328848-0,Handlungssystem,Sistema de acción
https://d-nb.info/gnd/4196680-6,Handlungstest,Prueba de acción
https://d-nb.info/gnd/4503317-1,Handlungstheoretische Semantik,Semántica basada en la teoría de la acción
https://d-nb.info/gnd/4113844-2,Handlungstheorie,Teoría de la acción
https://d-nb.info/gnd/4159041-7,Handlungsunfähigkeit,Incapacidad para actuar
https://d-nb.info/gnd/4192591-9,Handlungsunrecht,Antijuridicidad de la conducta
https://d-nb.info/gnd/4770554-1,Handlungsunwert,Desvalor de la acción
https://d-nb.info/gnd/4159042-9,Handlungsvollmacht,Poder de representación comercial
https://d-nb.info/gnd/7569581-9,Handlungsvollstreckung,Ejecución de la acción
https://d-nb.info/gnd/4236045-6,Handlungswissenschaft,Ciencia de la acción
https://d-nb.info/gnd/4306684-7,Handmelken,Ordeño manual
https://d-nb.info/gnd/4411118-6,Handover,Handover
https://d-nb.info/gnd/1286594170,Handpaddel,Paleta de mano
https://d-nb.info/gnd/1166866912,Handpan,Handpan
https://d-nb.info/gnd/4699299-6,Handpferd,Caballo de mano
https://d-nb.info/gnd/4125930-0,Handprothese,Prótesis de mano
https://d-nb.info/gnd/4244984-4,Handpumpe,Bomba manual
https://d-nb.info/gnd/4128262-0,Handpuppe,Marioneta de mano
https://d-nb.info/gnd/4159044-2,Handpuppenspiel,Teatro de marionetas de mano
https://d-nb.info/gnd/4159045-4,Handrad,Volante manual
https://d-nb.info/gnd/4612504-8,Handsaat,Siembra manual
https://d-nb.info/gnd/4345920-1,Handsatz,Composición manual
https://d-nb.info/gnd/4159046-6,Handsäge,Sierra manual
https://d-nb.info/gnd/7729554-7,Handschelle,Esposas
https://d-nb.info/gnd/7729555-9,Handschelle <Motiv>,Esposas
